Month,Group,Reason,State,Count,record_type
2025-08-01,Other,Other,WA,2500.0,group_total
2025-08-01,Not stated,Not stated,WA,54.0,group_total
2025-08-01,Total,Total Clients,WA,7755.0,group_total
2025-07-01,Accommodation,Accommodation,WA,3230.0,group_total
2025-07-01,Financial,Financial,WA,3386.0,group_total
2025-07-01,Interpersonal,Interpersonal Relationships,WA,4894.0,group_total
2025-07-01,Health,Health,WA,2055.0,group_total
2025-07-01,Other,Other,WA,2539.0,group_total
2025-07-01,Not stated,Not stated,WA,41.0,group_total
2025-07-01,Total,Total Clients,WA,7986.0,group_total
2025-06-01,Accommodation,Accommodation,WA,3192.0,group_total
2025-06-01,Financial,Financial,WA,3283.0,group_total
2025-06-01,Interpersonal,Interpersonal Relationships,WA,4775.0,group_total
2025-06-01,Health,Health,WA,1993.0,group_total
2025-06-01,Other,Other,WA,2458.0,group_total
2025-06-01,Not stated,Not stated,WA,82.0,group_total
2025-06-01,Total,Total Clients,WA,7911.0,group_total
2025-05-01,Accommodation,Accommodation,WA,3176.0,group_total
2025-05-01,Financial,Financial,WA,3384.0,group_total
2025-05-01,Interpersonal,Interpersonal Relationships,WA,4782.0,group_total
2025-05-01,Health,Health,WA,2014.0,group_total
2025-05-01,Other,Other,WA,2478.0,group_total
2025-05-01,Not stated,Not stated,WA,120.0,group_total
2025-05-01,Total,Total Clients,WA,8004.0,group_total
2025-04-01,Accommodation,Accommodation,WA,3163.0,group_total
2025-04-01,Financial,Financial,WA,3412.0,group_total
2025-04-01,Interpersonal,Interpersonal Relationships,WA,4640.0,group_total
2025-04-01,Health,Health,WA,1926.0,group_total
2025-04-01,Other,Other,WA,2475.0,group_total
2025-04-01,Not stated,Not stated,WA,112.0,group_total
2025-04-01,Total,Total Clients,WA,7825.0,group_total
2025-03-01,Accommodation,Accommodation,WA,3327.0,group_total
2025-03-01,Financial,Financial,WA,3593.0,group_total
2025-03-01,Interpersonal,Interpersonal Relationships,WA,4732.0,group_total
2025-03-01,Health,Health,WA,1967.0,group_total
2025-03-01,Other,Other,WA,2583.0,group_total
2025-03-01,Not stated,Not stated,WA,139.0,group_total
2025-03-01,Total,Total Clients,WA,8014.0,group_total
2025-02-01,Accommodation,Accommodation,WA,3360.0,group_total
2025-02-01,Financial,Financial,WA,3596.0,group_total
2025-02-01,Interpersonal,Interpersonal Relationships,WA,4791.0,group_total
2025-02-01,Health,Health,WA,2040.0,group_total
2025-02-01,Other,Other,WA,2541.0,group_total
2025-02-01,Not stated,Not stated,WA,116.0,group_total
2025-02-01,Total,Total Clients,WA,7958.0,group_total
2025-01-01,Accommodation,Accommodation,WA,3296.0,group_total
2025-01-01,Financial,Financial,WA,3546.0,group_total
2025-01-01,Interpersonal,Interpersonal Relationships,WA,4773.0,group_total
2025-01-01,Health,Health,WA,1981.0,group_total
2025-01-01,Other,Other,WA,2515.0,group_total
2025-01-01,Not stated,Not stated,WA,95.0,group_total
2025-01-01,Total,Total Clients,WA,7980.0,group_total
2024-12-01,Accommodation,Accommodation,WA,3108.0,group_total
2024-12-01,Financial,Financial,WA,3378.0,group_total
2024-12-01,Interpersonal,Interpersonal Relationships,WA,4705.0,group_total
2024-12-01,Health,Health,WA,1875.0,group_total
2024-12-01,Other,Other,WA,2426.0,group_total
2024-12-01,Not stated,Not stated,WA,91.0,group_total
2024-12-01,Total,Total Clients,WA,7725.0,group_total
2024-11-01,Accommodation,Accommodation,WA,3197.0,group_total
2024-11-01,Financial,Financial,WA,3448.0,group_total
2024-11-01,Interpersonal,Interpersonal Relationships,WA,4732.0,group_total
2024-11-01,Health,Health,WA,1949.0,group_total
2024-11-01,Other,Other,WA,2577.0,group_total
2024-11-01,Not stated,Not stated,WA,92.0,group_total
2024-11-01,Total,Total Clients,WA,7940.0,group_total
2024-10-01,Accommodation,Accommodation,WA,3278.0,group_total
2024-10-01,Financial,Financial,WA,3542.0,group_total
2024-10-01,Interpersonal,Interpersonal Relationships,WA,4682.0,group_total
2024-10-01,Health,Health,WA,1942.0,group_total
2024-10-01,Other,Other,WA,2693.0,group_total
2024-10-01,Not stated,Not stated,WA,99.0,group_total
2024-10-01,Total,Total Clients,WA,7983.0,group_total
2024-09-01,Accommodation,Accommodation,WA,3251.0,group_total
2024-09-01,Financial,Financial,WA,3465.0,group_total
2024-09-01,Interpersonal,Interpersonal Relationships,WA,4617.0,group_total
2024-09-01,Health,Health,WA,1926.0,group_total
2024-09-01,Other,Other,WA,2652.0,group_total
2024-09-01,Not stated,Not stated,WA,79.0,group_total
2024-09-01,Total,Total Clients,WA,7912.0,group_total
2024-08-01,Accommodation,Accommodation,WA,3473.0,group_total
2024-08-01,Financial,Financial,WA,3675.0,group_total
2024-08-01,Interpersonal,Interpersonal Relationships,WA,4731.0,group_total
2024-08-01,Health,Health,WA,2026.0,group_total
2024-08-01,Other,Other,WA,2854.0,group_total
2024-08-01,Not stated,Not stated,WA,44.0,group_total
2024-08-01,Total,Total Clients,WA,8146.0,group_total
2024-07-01,Accommodation,Accommodation,WA,3332.0,group_total
2024-07-01,Financial,Financial,WA,3515.0,group_total
2024-07-01,Interpersonal,Interpersonal Relationships,WA,4486.0,group_total
2024-07-01,Health,Health,WA,1936.0,group_total
2024-07-01,Other,Other,WA,2653.0,group_total
2024-07-01,Not stated,Not stated,WA,76.0,group_total
2024-07-01,Total,Total Clients,WA,7815.0,group_total
2024-06-01,Accommodation,Accommodation,WA,3270.0,group_total
2024-06-01,Financial,Financial,WA,3434.0,group_total
2024-06-01,Interpersonal,Interpersonal Relationships,WA,4534.0,group_total
2024-06-01,Health,Health,WA,1927.0,group_total
2024-06-01,Other,Other,WA,2724.0,group_total
2024-06-01,Not stated,Not stated,WA,51.0,group_total
2024-06-01,Total,Total Clients,WA,7775.0,group_total
2024-05-01,Accommodation,Accommodation,WA,3264.0,group_total
2024-05-01,Financial,Financial,WA,3502.0,group_total
2024-05-01,Interpersonal,Interpersonal Relationships,WA,4641.0,group_total
2024-05-01,Health,Health,WA,1892.0,group_total
2024-05-01,Other,Other,WA,2910.0,group_total
2024-05-01,Not stated,Not stated,WA,66.0,group_total
2024-05-01,Total,Total Clients,WA,7953.0,group_total
2024-04-01,Accommodation,Accommodation,WA,3247.0,group_total
2024-04-01,Financial,Financial,WA,3463.0,group_total
2024-04-01,Interpersonal,Interpersonal Relationships,WA,4649.0,group_total
2024-04-01,Health,Health,WA,1915.0,group_total
2024-04-01,Other,Other,WA,2945.0,group_total
2024-04-01,Not stated,Not stated,WA,59.0,group_total
2024-04-01,Total,Total Clients,WA,7861.0,group_total
2024-03-01,Accommodation,Accommodation,WA,3197.0,group_total
2024-03-01,Financial,Financial,WA,3373.0,group_total
2024-03-01,Interpersonal,Interpersonal Relationships,WA,4568.0,group_total
2024-03-01,Health,Health,WA,1873.0,group_total
2024-03-01,Other,Other,WA,2816.0,group_total
2024-03-01,Not stated,Not stated,WA,57.0,group_total
2024-03-01,Total,Total Clients,WA,7640.0,group_total
2024-02-01,Accommodation,Accommodation,WA,3320.0,group_total
2024-02-01,Financial,Financial,WA,3509.0,group_total
2024-02-01,Interpersonal,Interpersonal Relationships,WA,4678.0,group_total
2024-02-01,Health,Health,WA,1947.0,group_total
2024-02-01,Other,Other,WA,2884.0,group_total
2024-02-01,Not stated,Not stated,WA,55.0,group_total
2024-02-01,Total,Total Clients,WA,7829.0,group_total
2024-01-01,Accommodation,Accommodation,WA,3204.0,group_total
2024-01-01,Financial,Financial,WA,3324.0,group_total
2024-01-01,Interpersonal,Interpersonal Relationships,WA,4608.0,group_total
2024-01-01,Health,Health,WA,1823.0,group_total
2024-01-01,Other,Other,WA,2789.0,group_total
2024-01-01,Not stated,Not stated,WA,19.0,group_total
2024-01-01,Total,Total Clients,WA,7632.0,group_total
2023-12-01,Accommodation,Accommodation,WA,3194.0,group_total
2023-12-01,Financial,Financial,WA,3233.0,group_total
2023-12-01,Interpersonal,Interpersonal Relationships,WA,4510.0,group_total
2023-12-01,Health,Health,WA,1825.0,group_total
2023-12-01,Other,Other,WA,2769.0,group_total
2023-12-01,Not stated,Not stated,WA,19.0,group_total
2023-12-01,Total,Total Clients,WA,7511.0,group_total
2023-11-01,Accommodation,Accommodation,WA,3324.0,group_total
2023-11-01,Financial,Financial,WA,3415.0,group_total
2023-11-01,Interpersonal,Interpersonal Relationships,WA,4538.0,group_total
2023-11-01,Health,Health,WA,1926.0,group_total
2023-11-01,Other,Other,WA,2966.0,group_total
2023-11-01,Not stated,Not stated,WA,15.0,group_total
2023-11-01,Total,Total Clients,WA,7782.0,group_total
2023-10-01,Accommodation,Accommodation,WA,3336.0,group_total
2023-10-01,Financial,Financial,WA,3451.0,group_total
2023-10-01,Interpersonal,Interpersonal Relationships,WA,4497.0,group_total
2023-10-01,Health,Health,WA,1940.0,group_total
2023-10-01,Other,Other,WA,2959.0,group_total
2023-10-01,Not stated,Not stated,WA,6.0,group_total
2023-10-01,Total,Total Clients,WA,7747.0,group_total
2023-09-01,Accommodation,Accommodation,WA,3336.0,group_total
2023-09-01,Financial,Financial,WA,3469.0,group_total
2023-09-01,Interpersonal,Interpersonal Relationships,WA,4461.0,group_total
2023-09-01,Health,Health,WA,1908.0,group_total
2023-09-01,Other,Other,WA,2900.0,group_total
2023-09-01,Not stated,Not stated,WA,9.0,group_total
2023-09-01,Total,Total Clients,WA,7631.0,group_total
2023-08-01,Accommodation,Accommodation,WA,3466.0,group_total
2023-08-01,Financial,Financial,WA,3479.0,group_total
2023-08-01,Interpersonal,Interpersonal Relationships,WA,4547.0,group_total
2023-08-01,Health,Health,WA,1924.0,group_total
2023-08-01,Other,Other,WA,3042.0,group_total
2023-08-01,Not stated,Not stated,WA,6.0,group_total
2023-08-01,Total,Total Clients,WA,7921.0,group_total
2023-07-01,Accommodation,Accommodation,WA,3242.0,group_total
2023-07-01,Financial,Financial,WA,3258.0,group_total
2023-07-01,Interpersonal,Interpersonal Relationships,WA,4409.0,group_total
2023-07-01,Health,Health,WA,1870.0,group_total
2023-07-01,Other,Other,WA,2802.0,group_total
2023-07-01,Not stated,Not stated,WA,7.0,group_total
2023-07-01,Total,Total Clients,WA,7529.0,group_total
2023-06-01,Accommodation,Accommodation,WA,3262.0,group_total
2023-06-01,Financial,Financial,WA,3327.0,group_total
2023-06-01,Interpersonal,Interpersonal Relationships,WA,4338.0,group_total
2023-06-01,Health,Health,WA,1879.0,group_total
2023-06-01,Other,Other,WA,2834.0,group_total
2023-06-01,Not stated,Not stated,WA,8.0,group_total
2023-06-01,Total,Total Clients,WA,7554.0,group_total
2023-05-01,Accommodation,Accommodation,WA,3194.0,group_total
2023-05-01,Financial,Financial,WA,3256.0,group_total
2023-05-01,Interpersonal,Interpersonal Relationships,WA,4223.0,group_total
2023-05-01,Health,Health,WA,1877.0,group_total
2023-05-01,Other,Other,WA,2758.0,group_total
2023-05-01,Not stated,Not stated,WA,5.0,group_total
2023-05-01,Total,Total Clients,WA,7464.0,group_total
2023-04-01,Accommodation,Accommodation,WA,3007.0,group_total
2023-04-01,Financial,Financial,WA,3013.0,group_total
2023-04-01,Interpersonal,Interpersonal Relationships,WA,4082.0,group_total
2023-04-01,Health,Health,WA,1716.0,group_total
2023-04-01,Other,Other,WA,2499.0,group_total
2023-04-01,Not stated,Not stated,WA,15.0,group_total
2023-04-01,Total,Total Clients,WA,7062.0,group_total
2023-03-01,Accommodation,Accommodation,WA,3170.0,group_total
2023-03-01,Financial,Financial,WA,3159.0,group_total
2023-03-01,Interpersonal,Interpersonal Relationships,WA,4319.0,group_total
2023-03-01,Health,Health,WA,1815.0,group_total
2023-03-01,Other,Other,WA,2575.0,group_total
2023-03-01,Not stated,Not stated,WA,18.0,group_total
2023-03-01,Total,Total Clients,WA,7545.0,group_total
2023-02-01,Accommodation,Accommodation,WA,3145.0,group_total
2023-02-01,Financial,Financial,WA,3029.0,group_total
2023-02-01,Interpersonal,Interpersonal Relationships,WA,4091.0,group_total
2023-02-01,Health,Health,WA,1798.0,group_total
2023-02-01,Other,Other,WA,2393.0,group_total
2023-02-01,Not stated,Not stated,WA,18.0,group_total
2023-02-01,Total,Total Clients,WA,7231.0,group_total
2023-01-01,Accommodation,Accommodation,WA,2954.0,group_total
2023-01-01,Financial,Financial,WA,2812.0,group_total
2023-01-01,Interpersonal,Interpersonal Relationships,WA,3936.0,group_total
2023-01-01,Health,Health,WA,1602.0,group_total
2023-01-01,Other,Other,WA,2177.0,group_total
2023-01-01,Not stated,Not stated,WA,19.0,group_total
2023-01-01,Total,Total Clients,WA,6825.0,group_total
2022-12-01,Accommodation,Accommodation,WA,2870.0,group_total
2022-12-01,Financial,Financial,WA,2642.0,group_total
2022-12-01,Interpersonal,Interpersonal Relationships,WA,3906.0,group_total
2022-12-01,Health,Health,WA,1624.0,group_total
2022-12-01,Other,Other,WA,2245.0,group_total
2022-12-01,Not stated,Not stated,WA,17.0,group_total
2022-12-01,Total,Total Clients,WA,6786.0,group_total
2022-11-01,Accommodation,Accommodation,WA,3045.0,group_total
2022-11-01,Financial,Financial,WA,2868.0,group_total
2022-11-01,Interpersonal,Interpersonal Relationships,WA,3917.0,group_total
2022-11-01,Health,Health,WA,1732.0,group_total
2022-11-01,Other,Other,WA,2365.0,group_total
2022-11-01,Not stated,Not stated,WA,17.0,group_total
2022-11-01,Total,Total Clients,WA,7073.0,group_total
2022-10-01,Accommodation,Accommodation,WA,2922.0,group_total
2022-10-01,Financial,Financial,WA,2716.0,group_total
2022-10-01,Interpersonal,Interpersonal Relationships,WA,3767.0,group_total
2022-10-01,Health,Health,WA,1625.0,group_total
2022-10-01,Other,Other,WA,2272.0,group_total
2022-10-01,Not stated,Not stated,WA,15.0,group_total
2022-10-01,Total,Total Clients,WA,6901.0,group_total
2022-09-01,Accommodation,Accommodation,WA,2966.0,group_total
2022-09-01,Financial,Financial,WA,2656.0,group_total
2022-09-01,Interpersonal,Interpersonal Relationships,WA,3766.0,group_total
2022-09-01,Health,Health,WA,1649.0,group_total
2022-09-01,Other,Other,WA,2241.0,group_total
2022-09-01,Not stated,Not stated,WA,12.0,group_total
2022-09-01,Total,Total Clients,WA,6782.0,group_total
2022-08-01,Accommodation,Accommodation,WA,2951.0,group_total
