Month,Client_Group,State,Count
2018-03-01,Indigenous,ACT,259.0
2018-03-01,FDV,ACT,557.0
2018-03-01,Mental health,ACT,509.0
2018-03-01,Drug or alcohol issues,ACT,178.0
2018-03-01,Financial assistance for accommodation,ACT,23.0
2018-03-01,Nights in emergency accommodation,ACT,8511.0
2018-03-01,Emergency accommodation,ACT,343.0
2018-03-01,Homeless,ACT,839.0
2018-03-01,At risk of homelessness,ACT,774.0
2018-02-01,Indigenous,ACT,270.0
2018-02-01,FDV,ACT,557.0
2018-02-01,Mental health,ACT,518.0
2018-02-01,Drug or alcohol issues,ACT,180.0
2018-02-01,Financial assistance for accommodation,ACT,15.0
2018-02-01,Nights in emergency accommodation,ACT,7362.0
2018-02-01,Emergency accommodation,ACT,318.0
2018-02-01,Homeless,ACT,820.0
2018-02-01,At risk of homelessness,ACT,794.0
2018-01-01,Indigenous,ACT,287.0
2018-01-01,FDV,ACT,555.0
2018-01-01,Mental health,ACT,541.0
2018-01-01,Drug or alcohol issues,ACT,200.0
2018-01-01,Financial assistance for accommodation,ACT,17.0
2018-01-01,Nights in emergency accommodation,ACT,8228.0
2018-01-01,Emergency accommodation,ACT,323.0
2018-01-01,Homeless,ACT,814.0
2018-01-01,At risk of homelessness,ACT,814.0
2017-12-01,Indigenous,ACT,267.0
2017-12-01,FDV,ACT,489.0
2017-12-01,Mental health,ACT,521.0
2017-12-01,Drug or alcohol issues,ACT,165.0
2017-12-01,Financial assistance for accommodation,ACT,21.0
2017-12-01,Nights in emergency accommodation,ACT,8302.0
2017-12-01,Emergency accommodation,ACT,301.0
2017-12-01,Homeless,ACT,830.0
2017-12-01,At risk of homelessness,ACT,701.0
2017-11-01,Indigenous,ACT,279.0
2017-11-01,FDV,ACT,527.0
2017-11-01,Mental health,ACT,539.0
2017-11-01,Drug or alcohol issues,ACT,174.0
2017-11-01,Financial assistance for accommodation,ACT,21.0
2017-11-01,Nights in emergency accommodation,ACT,7977.0
2017-11-01,Emergency accommodation,ACT,314.0
2017-11-01,Homeless,ACT,842.0
2017-11-01,At risk of homelessness,ACT,737.0
2017-10-01,Indigenous,ACT,273.0
2017-10-01,FDV,ACT,521.0
2017-10-01,Mental health,ACT,513.0
2017-10-01,Drug or alcohol issues,ACT,159.0
2017-10-01,Financial assistance for accommodation,ACT,19.0
2017-10-01,Nights in emergency accommodation,ACT,8208.0
2017-10-01,Emergency accommodation,ACT,322.0
2017-10-01,Homeless,ACT,817.0
2017-10-01,At risk of homelessness,ACT,754.0
2017-09-01,Indigenous,ACT,252.0
2017-09-01,FDV,ACT,493.0
2017-09-01,Mental health,ACT,491.0
2017-09-01,Drug or alcohol issues,ACT,157.0
2017-09-01,Financial assistance for accommodation,ACT,13.0
2017-09-01,Nights in emergency accommodation,ACT,7887.0
2017-09-01,Emergency accommodation,ACT,307.0
2017-09-01,Homeless,ACT,776.0
2017-09-01,At risk of homelessness,ACT,740.0
2017-08-01,Indigenous,ACT,275.0
2017-08-01,FDV,ACT,514.0
2017-08-01,Mental health,ACT,531.0
2017-08-01,Drug or alcohol issues,ACT,156.0
2017-08-01,Financial assistance for accommodation,ACT,18.0
2017-08-01,Nights in emergency accommodation,ACT,8049.0
2017-08-01,Emergency accommodation,ACT,340.0
2017-08-01,Homeless,ACT,772.0
2017-08-01,At risk of homelessness,ACT,828.0
2017-07-01,Indigenous,ACT,257.0
2017-07-01,FDV,ACT,517.0
2017-07-01,Mental health,ACT,487.0
2017-07-01,Drug or alcohol issues,ACT,138.0
2017-07-01,Financial assistance for accommodation,ACT,14.0
2017-07-01,Nights in emergency accommodation,ACT,8459.0
2017-07-01,Emergency accommodation,ACT,319.0
2017-07-01,Homeless,ACT,771.0
2017-07-01,At risk of homelessness,ACT,794.0
2026-03-01,Indigenous,NT,3535.0
2026-03-01,FDV,NT,1237.0
2026-03-01,Mental health,NT,359.0
2026-03-01,Drug or alcohol issues,NT,169.0
2026-03-01,Financial assistance for accommodation,NT,37.0
2026-03-01,Nights in emergency accommodation,NT,6696.0
2026-03-01,Emergency accommodation,NT,636.0
2026-03-01,Homeless,NT,1735.0
2026-03-01,At risk of homelessness,NT,1609.0
2026-02-01,Indigenous,NT,3660.0
2026-02-01,FDV,NT,1256.0
2026-02-01,Mental health,NT,341.0
2026-02-01,Drug or alcohol issues,NT,170.0
2026-02-01,Financial assistance for accommodation,NT,29.0
2026-02-01,Nights in emergency accommodation,NT,5731.0
2026-02-01,Emergency accommodation,NT,673.0
2026-02-01,Homeless,NT,1735.0
2026-02-01,At risk of homelessness,NT,1653.0
2026-01-01,Indigenous,NT,3125.0
2026-01-01,FDV,NT,1243.0
2026-01-01,Mental health,NT,319.0
2026-01-01,Drug or alcohol issues,NT,183.0
2026-01-01,Financial assistance for accommodation,NT,32.0
2026-01-01,Nights in emergency accommodation,NT,6674.0
2026-01-01,Emergency accommodation,NT,625.0
2026-01-01,Homeless,NT,1679.0
2026-01-01,At risk of homelessness,NT,1564.0
2025-12-01,Indigenous,NT,2915.0
2025-12-01,FDV,NT,1343.0
2025-12-01,Mental health,NT,307.0
2025-12-01,Drug or alcohol issues,NT,173.0
2025-12-01,Financial assistance for accommodation,NT,26.0
2025-12-01,Nights in emergency accommodation,NT,6929.0
2025-12-01,Emergency accommodation,NT,719.0
2025-12-01,Homeless,NT,1660.0
2025-12-01,At risk of homelessness,NT,1611.0
2025-11-01,Indigenous,NT,2971.0
2025-11-01,FDV,NT,1353.0
2025-11-01,Mental health,NT,307.0
2025-11-01,Drug or alcohol issues,NT,178.0
2025-11-01,Financial assistance for accommodation,NT,28.0
2025-11-01,Nights in emergency accommodation,NT,5968.0
2025-11-01,Emergency accommodation,NT,645.0
2025-11-01,Homeless,NT,1716.0
2025-11-01,At risk of homelessness,NT,1613.0
2025-10-01,Indigenous,NT,2910.0
2025-10-01,FDV,NT,1344.0
2025-10-01,Mental health,NT,305.0
2025-10-01,Drug or alcohol issues,NT,184.0
2025-10-01,Financial assistance for accommodation,NT,18.0
2025-10-01,Nights in emergency accommodation,NT,5727.0
2025-10-01,Emergency accommodation,NT,668.0
2025-10-01,Homeless,NT,1676.0
2025-10-01,At risk of homelessness,NT,1552.0
2025-09-01,Indigenous,NT,2670.0
2025-09-01,FDV,NT,1195.0
2025-09-01,Mental health,NT,313.0
2025-09-01,Drug or alcohol issues,NT,172.0
2025-09-01,Financial assistance for accommodation,NT,20.0
2025-09-01,Nights in emergency accommodation,NT,4669.0
2025-09-01,Emergency accommodation,NT,535.0
2025-09-01,Homeless,NT,1615.0
2025-09-01,At risk of homelessness,NT,1349.0
2025-08-01,Indigenous,NT,2601.0
2025-08-01,FDV,NT,1229.0
2025-08-01,Mental health,NT,333.0
2025-08-01,Drug or alcohol issues,NT,161.0
2025-08-01,Financial assistance for accommodation,NT,21.0
2025-08-01,Nights in emergency accommodation,NT,4686.0
2025-08-01,Emergency accommodation,NT,594.0
2025-08-01,Homeless,NT,1593.0
2025-08-01,At risk of homelessness,NT,1237.0
2025-07-01,Indigenous,NT,2598.0
2025-07-01,FDV,NT,1178.0
2025-07-01,Mental health,NT,357.0
2025-07-01,Drug or alcohol issues,NT,170.0
2025-07-01,Financial assistance for accommodation,NT,23.0
2025-07-01,Nights in emergency accommodation,NT,4262.0
2025-07-01,Emergency accommodation,NT,490.0
2025-07-01,Homeless,NT,1597.0
2025-07-01,At risk of homelessness,NT,1239.0
2025-06-01,Indigenous,NT,2613.0
2025-06-01,FDV,NT,1151.0
2025-06-01,Mental health,NT,321.0
2025-06-01,Drug or alcohol issues,NT,156.0
2025-06-01,Financial assistance for accommodation,NT,20.0
2025-06-01,Nights in emergency accommodation,NT,4323.0
2025-06-01,Emergency accommodation,NT,492.0
2025-06-01,Homeless,NT,1628.0
2025-06-01,At risk of homelessness,NT,1237.0
2025-05-01,Indigenous,NT,2628.0
2025-05-01,FDV,NT,1191.0
2025-05-01,Mental health,NT,330.0
2025-05-01,Drug or alcohol issues,NT,161.0
2025-05-01,Financial assistance for accommodation,NT,19.0
2025-05-01,Nights in emergency accommodation,NT,4333.0
2025-05-01,Emergency accommodation,NT,507.0
2025-05-01,Homeless,NT,1574.0
2025-05-01,At risk of homelessness,NT,1291.0
2025-04-01,Indigenous,NT,2935.0
2025-04-01,FDV,NT,1162.0
2025-04-01,Mental health,NT,324.0
2025-04-01,Drug or alcohol issues,NT,141.0
2025-04-01,Financial assistance for accommodation,NT,30.0
2025-04-01,Nights in emergency accommodation,NT,4008.0
2025-04-01,Emergency accommodation,NT,485.0
2025-04-01,Homeless,NT,1568.0
2025-04-01,At risk of homelessness,NT,1580.0
2025-03-01,Indigenous,NT,3118.0
2025-03-01,FDV,NT,1198.0
2025-03-01,Mental health,NT,333.0
2025-03-01,Drug or alcohol issues,NT,147.0
2025-03-01,Financial assistance for accommodation,NT,23.0
2025-03-01,Nights in emergency accommodation,NT,4807.0
2025-03-01,Emergency accommodation,NT,583.0
2025-03-01,Homeless,NT,1572.0
2025-03-01,At risk of homelessness,NT,1797.0
2025-02-01,Indigenous,NT,2993.0
2025-02-01,FDV,NT,1190.0
2025-02-01,Mental health,NT,327.0
2025-02-01,Drug or alcohol issues,NT,151.0
2025-02-01,Financial assistance for accommodation,NT,31.0
2025-02-01,Nights in emergency accommodation,NT,4827.0
2025-02-01,Emergency accommodation,NT,572.0
2025-02-01,Homeless,NT,1577.0
2025-02-01,At risk of homelessness,NT,1718.0
2025-01-01,Indigenous,NT,3092.0
2025-01-01,FDV,NT,1316.0
2025-01-01,Mental health,NT,334.0
2025-01-01,Drug or alcohol issues,NT,160.0
2025-01-01,Financial assistance for accommodation,NT,35.0
2025-01-01,Nights in emergency accommodation,NT,4999.0
2025-01-01,Emergency accommodation,NT,607.0
2025-01-01,Homeless,NT,1652.0
2025-01-01,At risk of homelessness,NT,1719.0
2024-12-01,Indigenous,NT,2920.0
2024-12-01,FDV,NT,1278.0
2024-12-01,Mental health,NT,307.0
2024-12-01,Drug or alcohol issues,NT,176.0
2024-12-01,Financial assistance for accommodation,NT,21.0
2024-12-01,Nights in emergency accommodation,NT,4666.0
2024-12-01,Emergency accommodation,NT,636.0
2024-12-01,Homeless,NT,1597.0
2024-12-01,At risk of homelessness,NT,1655.0
2024-11-01,Indigenous,NT,3131.0
2024-11-01,FDV,NT,1308.0
2024-11-01,Mental health,NT,336.0
2024-11-01,Drug or alcohol issues,NT,156.0
2024-11-01,Financial assistance for accommodation,NT,37.0
2024-11-01,Nights in emergency accommodation,NT,4574.0
2024-11-01,Emergency accommodation,NT,590.0
2024-11-01,Homeless,NT,1783.0
2024-11-01,At risk of homelessness,NT,1665.0
2024-10-01,Indigenous,NT,3100.0
2024-10-01,FDV,NT,1386.0
2024-10-01,Mental health,NT,340.0
2024-10-01,Drug or alcohol issues,NT,183.0
2024-10-01,Financial assistance for accommodation,NT,16.0
2024-10-01,Nights in emergency accommodation,NT,4835.0
2024-10-01,Emergency accommodation,NT,604.0
2024-10-01,Homeless,NT,1813.0
2024-10-01,At risk of homelessness,NT,1493.0
2024-09-01,Indigenous,NT,2928.0
2024-09-01,FDV,NT,1315.0
2024-09-01,Mental health,NT,326.0
2024-09-01,Drug or alcohol issues,NT,186.0
2024-09-01,Financial assistance for accommodation,NT,17.0
2024-09-01,Nights in emergency accommodation,NT,4736.0
2024-09-01,Emergency accommodation,NT,605.0
2024-09-01,Homeless,NT,1702.0
2024-09-01,At risk of homelessness,NT,1392.0
2024-08-01,Indigenous,NT,2848.0
2024-08-01,FDV,NT,1237.0
2024-08-01,Mental health,NT,300.0
2024-08-01,Drug or alcohol issues,NT,168.0
2024-08-01,Financial assistance for accommodation,NT,39.0
2024-08-01,Nights in emergency accommodation,NT,4928.0
2024-08-01,Emergency accommodation,NT,576.0
2024-08-01,Homeless,NT,1787.0
2024-08-01,At risk of homelessness,NT,1346.0
2024-07-01,Indigenous,NT,2695.0
2024-07-01,FDV,NT,1183.0
2024-07-01,Mental health,NT,305.0
2024-07-01,Drug or alcohol issues,NT,164.0
2024-07-01,Financial assistance for accommodation,NT,28.0
2024-07-01,Nights in emergency accommodation,NT,4768.0
2024-07-01,Emergency accommodation,NT,530.0
2024-07-01,Homeless,NT,1690.0
2024-07-01,At risk of homelessness,NT,1322.0
2024-06-01,Indigenous,NT,2650.0
2024-06-01,FDV,NT,1152.0
2024-06-01,Mental health,NT,300.0
2024-06-01,Drug or alcohol issues,NT,142.0
2024-06-01,Financial assistance for accommodation,NT,29.0
2024-06-01,Nights in emergency accommodation,NT,4406.0
2024-06-01,Emergency accommodation,NT,494.0
2024-06-01,Homeless,NT,1705.0
2024-06-01,At risk of homelessness,NT,1278.0
2024-05-01,Indigenous,NT,2729.0
2024-05-01,FDV,NT,1197.0
2024-05-01,Mental health,NT,306.0
2024-05-01,Drug or alcohol issues,NT,170.0
2024-05-01,Financial assistance for accommodation,NT,41.0
2024-05-01,Nights in emergency accommodation,NT,4944.0
2024-05-01,Emergency accommodation,NT,537.0
2024-05-01,Homeless,NT,1769.0
2024-05-01,At risk of homelessness,NT,1352.0
2024-04-01,Indigenous,NT,2742.0
2024-04-01,FDV,NT,1203.0
2024-04-01,Mental health,NT,320.0
2024-04-01,Drug or alcohol issues,NT,148.0
2024-04-01,Financial assistance for accommodation,NT,46.0
2024-04-01,Nights in emergency accommodation,NT,5011.0
2024-04-01,Emergency accommodation,NT,574.0
2024-04-01,Homeless,NT,1777.0
2024-04-01,At risk of homelessness,NT,1363.0
2024-03-01,Indigenous,NT,2730.0
2024-03-01,FDV,NT,1175.0
2024-03-01,Mental health,NT,316.0
2024-03-01,Drug or alcohol issues,NT,149.0
2024-03-01,Financial assistance for accommodation,NT,49.0
2024-03-01,Nights in emergency accommodation,NT,5611.0
2024-03-01,Emergency accommodation,NT,577.0
2024-03-01,Homeless,NT,1807.0
2024-03-01,At risk of homelessness,NT,1304.0
2024-02-01,Indigenous,NT,2793.0
2024-02-01,FDV,NT,1217.0
2024-02-01,Mental health,NT,329.0
2024-02-01,Drug or alcohol issues,NT,178.0
2024-02-01,Financial assistance for accommodation,NT,39.0
2024-02-01,Nights in emergency accommodation,NT,5825.0
2024-02-01,Emergency accommodation,NT,623.0
2024-02-01,Homeless,NT,1885.0
2024-02-01,At risk of homelessness,NT,1270.0
2024-01-01,Indigenous,NT,2728.0
2024-01-01,FDV,NT,1197.0
2024-01-01,Mental health,NT,324.0
2024-01-01,Drug or alcohol issues,NT,176.0
2024-01-01,Financial assistance for accommodation,NT,38.0
2024-01-01,Nights in emergency accommodation,NT,5523.0
2024-01-01,Emergency accommodation,NT,613.0
2024-01-01,Homeless,NT,1816.0
2024-01-01,At risk of homelessness,NT,1217.0
2023-12-01,Indigenous,NT,2644.0
2023-12-01,FDV,NT,1177.0
2023-12-01,Mental health,NT,315.0
2023-12-01,Drug or alcohol issues,NT,190.0
2023-12-01,Financial assistance for accommodation,NT,35.0
2023-12-01,Nights in emergency accommodation,NT,5498.0
2023-12-01,Emergency accommodation,NT,623.0
2023-12-01,Homeless,NT,1784.0
2023-12-01,At risk of homelessness,NT,1207.0
2023-11-01,Indigenous,NT,2697.0
2023-11-01,FDV,NT,1187.0
2023-11-01,Mental health,NT,340.0
2023-11-01,Drug or alcohol issues,NT,197.0
2023-11-01,Financial assistance for accommodation,NT,33.0
2023-11-01,Nights in emergency accommodation,NT,5394.0
2023-11-01,Emergency accommodation,NT,593.0
2023-11-01,Homeless,NT,1861.0
2023-11-01,At risk of homelessness,NT,1249.0
2023-10-01,Indigenous,NT,2769.0
2023-10-01,FDV,NT,1198.0
2023-10-01,Mental health,NT,344.0
2023-10-01,Drug or alcohol issues,NT,193.0
2023-10-01,Financial assistance for accommodation,NT,31.0
2023-10-01,Nights in emergency accommodation,NT,5365.0
2023-10-01,Emergency accommodation,NT,623.0
2023-10-01,Homeless,NT,1923.0
2023-10-01,At risk of homelessness,NT,1283.0
2023-09-01,Indigenous,NT,2734.0
2023-09-01,FDV,NT,1186.0
2023-09-01,Mental health,NT,334.0
2023-09-01,Drug or alcohol issues,NT,188.0
2023-09-01,Financial assistance for accommodation,NT,31.0
2023-09-01,Nights in emergency accommodation,NT,4976.0
2023-09-01,Emergency accommodation,NT,664.0
2023-09-01,Homeless,NT,1900.0
2023-09-01,At risk of homelessness,NT,1253.0
2023-08-01,Indigenous,NT,2756.0
2023-08-01,FDV,NT,1203.0
2023-08-01,Mental health,NT,325.0
2023-08-01,Drug or alcohol issues,NT,223.0
2023-08-01,Financial assistance for accommodation,NT,28.0
2023-08-01,Nights in emergency accommodation,NT,5120.0
2023-08-01,Emergency accommodation,NT,660.0
2023-08-01,Homeless,NT,1918.0
2023-08-01,At risk of homelessness,NT,1265.0
2023-07-01,Indigenous,NT,2690.0
2023-07-01,FDV,NT,1121.0
2023-07-01,Mental health,NT,307.0
2023-07-01,Drug or alcohol issues,NT,225.0
2023-07-01,Financial assistance for accommodation,NT,23.0
2023-07-01,Nights in emergency accommodation,NT,4771.0
2023-07-01,Emergency accommodation,NT,614.0
2023-07-01,Homeless,NT,1463.0
2023-07-01,At risk of homelessness,NT,1153.0
2023-06-01,Indigenous,NT,2662.0
2023-06-01,FDV,NT,1161.0
2023-06-01,Mental health,NT,321.0
2023-06-01,Drug or alcohol issues,NT,214.0
2023-06-01,Financial assistance for accommodation,NT,24.0
2023-06-01,Nights in emergency accommodation,NT,5202.0
2023-06-01,Emergency accommodation,NT,586.0
2023-06-01,Homeless,NT,1435.0
2023-06-01,At risk of homelessness,NT,1213.0
2023-05-01,Indigenous,NT,2695.0
2023-05-01,FDV,NT,1130.0
2023-05-01,Mental health,NT,331.0
2023-05-01,Drug or alcohol issues,NT,183.0
2023-05-01,Financial assistance for accommodation,NT,33.0
2023-05-01,Nights in emergency accommodation,NT,5507.0
2023-05-01,Emergency accommodation,NT,584.0
2023-05-01,Homeless,NT,1436.0
2023-05-01,At risk of homelessness,NT,1172.0
2023-04-01,Indigenous,NT,2528.0
2023-04-01,FDV,NT,1036.0
2023-04-01,Mental health,NT,289.0
2023-04-01,Drug or alcohol issues,NT,176.0
2023-04-01,Financial assistance for accommodation,NT,27.0
2023-04-01,Nights in emergency accommodation,NT,5187.0
2023-04-01,Emergency accommodation,NT,559.0
2023-04-01,Homeless,NT,1381.0
2023-04-01,At risk of homelessness,NT,1205.0
2023-03-01,Indigenous,NT,2586.0
2023-03-01,FDV,NT,1185.0
2023-03-01,Mental health,NT,313.0
2023-03-01,Drug or alcohol issues,NT,179.0
2023-03-01,Financial assistance for accommodation,NT,43.0
2023-03-01,Nights in emergency accommodation,NT,5284.0
2023-03-01,Emergency accommodation,NT,645.0
2023-03-01,Homeless,NT,1489.0
2023-03-01,At risk of homelessness,NT,1247.0
2023-02-01,Indigenous,NT,2521.0
2023-02-01,FDV,NT,1151.0
2023-02-01,Mental health,NT,315.0
2023-02-01,Drug or alcohol issues,NT,195.0
2023-02-01,Financial assistance for accommodation,NT,29.0
2023-02-01,Nights in emergency accommodation,NT,4807.0
2023-02-01,Emergency accommodation,NT,628.0
2023-02-01,Homeless,NT,1418.0
2023-02-01,At risk of homelessness,NT,1307.0
2023-01-01,Indigenous,NT,2526.0
2023-01-01,FDV,NT,1190.0
2023-01-01,Mental health,NT,304.0
2023-01-01,Drug or alcohol issues,NT,184.0
2023-01-01,Financial assistance for accommodation,NT,29.0
2023-01-01,Nights in emergency accommodation,NT,5930.0
2023-01-01,Emergency accommodation,NT,713.0
2023-01-01,Homeless,NT,1471.0
2023-01-01,At risk of homelessness,NT,1291.0
2022-12-01,Indigenous,NT,2490.0
2022-12-01,FDV,NT,1145.0
2022-12-01,Mental health,NT,321.0
2022-12-01,Drug or alcohol issues,NT,178.0
2022-12-01,Financial assistance for accommodation,NT,32.0
2022-12-01,Nights in emergency accommodation,NT,5734.0
2022-12-01,Emergency accommodation,NT,651.0
2022-12-01,Homeless,NT,1419.0
2022-12-01,At risk of homelessness,NT,1324.0
2022-11-01,Indigenous,NT,2538.0
2022-11-01,FDV,NT,1178.0
2022-11-01,Mental health,NT,317.0
2022-11-01,Drug or alcohol issues,NT,186.0
2022-11-01,Financial assistance for accommodation,NT,37.0
2022-11-01,Nights in emergency accommodation,NT,5914.0
2022-11-01,Emergency accommodation,NT,697.0
2022-11-01,Homeless,NT,1444.0
2022-11-01,At risk of homelessness,NT,1369.0
2022-10-01,Indigenous,NT,2396.0
2022-10-01,FDV,NT,1085.0
2022-10-01,Mental health,NT,304.0
2022-10-01,Drug or alcohol issues,NT,173.0
2022-10-01,Financial assistance for accommodation,NT,35.0
2022-10-01,Nights in emergency accommodation,NT,6417.0
2022-10-01,Emergency accommodation,NT,651.0
2022-10-01,Homeless,NT,1406.0
2022-10-01,At risk of homelessness,NT,1252.0
2022-09-01,Indigenous,NT,2369.0
2022-09-01,FDV,NT,1101.0
2022-09-01,Mental health,NT,308.0
2022-09-01,Drug or alcohol issues,NT,185.0
2022-09-01,Financial assistance for accommodation,NT,25.0
2022-09-01,Nights in emergency accommodation,NT,6183.0
2022-09-01,Emergency accommodation,NT,620.0
2022-09-01,Homeless,NT,1307.0
2022-09-01,At risk of homelessness,NT,1359.0
2022-08-01,Indigenous,NT,2372.0
2022-08-01,FDV,NT,1060.0
